   1.1700000e+02   3.1063175e-08   1.1700000e+02   2.8472540e-08   1.1700000e+02   2.7150822e-08   1.1700000e+02   5.3103988e-06
   1.1800000e+02   3.0969739e-08   1.1800000e+02   2.8519189e-08   1.1800000e+02   2.7160285e-08   1.1800000e+02   5.3103692e-06
   1.1900000e+02   3.1110359e-08   1.1900000e+02   2.8506859e-08   1.1900000e+02   2.7133218e-08   1.1900000e+02   5.3103847e-06
   1.2000000e+02   3.1040857e-08   1.2000000e+02   2.8510174e-08   1.2000000e+02   2.7137297e-08   1.2000000e+02   5.3102829e-06
   1.2100000e+02   3.1134535e-08   1.2100000e+02   2.8523042e-08   1.2100000e+02   2.7114595e-08   1.2100000e+02   5.3103912e-06
   1.2200000e+02   3.1081495e-08   1.2200000e+02   2.8502235e-08   1.2200000e+02   2.7141127e-08   1.2200000e+02   5.3103347e-06
   1.2300000e+02   3.1039233e-08   1.2300000e+02   2.8597441e-08   1.2300000e+02   2.7187509e-08   1.2300000e+02   5.3104519e-06
   1.2400000e+02   3.1047035e-08   1.2400000e+02   2.8595931e-08   1.2400000e+02   2.7146811e-08   1.2400000e+02   5.3103621e-06
   1.2500000e+02   3.1067874e-08   1.2500000e+02   2.8590474e-08   1.2500000e+02   2.7133222e-08   1.2500000e+02   5.3103585e-06
   1.2600000e+02   3.1067096e-08   1.2600000e+02   2.8504923e-08   1.2600000e+02   2.7128660e-08   1.2600000e+02   5.3103453e-06
   1.2700000e+02   3.1022015e-08   1.2700000e+02   2.8554966e-08   1.2700000e+02   2.7108323e-08   1.2700000e+02   5.3103580e-06
   1.2800000e+02   3.1010982e-08   1.2800000e+02   2.8539388e-08   1.2800000e+02   2.7142255e-08   1.2800000e+02   5.3103388e-06
   1.2900000e+02   3.1042868e-08   1.2900000e+02   2.8597505e-08   1.2900000e+02   2.7123631e-08   1.2900000e+02   5.3103112e-06
   1.3000000e+02   3.1070620e-08   1.3000000e+02   2.8485612e-08   1.3000000e+02   2.7119659e-08   1.3000000e+02   5.3103116e-06
   1.3100000e+02   3.1035192e-08   1.3100000e+02   2.8514213e-08   1.3100000e+02   2.7178094e-08   1.3100000e+02   5.3104094e-06
   1.3200000e+02   3.1107611e-08   1.3200000e+02   2.8500928e-08   1.3200000e+02   2.7115542e-08   1.3200000e+02   5.3103582e-06
   1.3300000e+02   3.1053567e-08   1.3300000e+02   2.8545465e-08   1.3300000e+02   2.7133733e-08   1.3300000e+02   5.3103622e-06
   1.3400000e+02   3.0988357e-08   1.3400000e+02   2.8524562e-08   1.3400000e+02   2.7063290e-08   1.3400000e+02   5.3102532e-06
   1.3500000e+02   3.1052029e-08   1.3500000e+02   2.8515727e-08   1.3500000e+02   2.7162281e-08   1.3500000e+02   5.3103219e-06
   1.3600000e+02   3.1129311e-08   1.3600000e+02   2.8479835e-08   1.3600000e+02   2.7098347e-08   1.3600000e+02   5.3103251e-06
   1.3700000e+02   3.1075436e-08   1.3700000e+02   2.8500606e-08   1.3700000e+02   2.7141066e-08   1.3700000e+02   5.3103420e-06
   1.3800000e+02   3.1017798e-08   1.3800000e+02   2.8575228e-08   1.3800000e+02   2.7156089e-08   1.3800000e+02   5.3102904e-06
   1.3900000e+02   3.1069822e-08   1.3900000e+02   2.8483356e-08   1.3900000e+02   2.7110124e-08   1.3900000e+02   5.3103142e-06
   1.4000000e+02   3.1089527e-08   1.4000000e+02   2.8485738e-08   1.4000000e+02   2.7087761e-08   1.4000000e+02   5.3103028e-06
   1.4100000e+02   3.1008870e-08   1.4100000e+02   2.8510748e-08   1.4100000e+02   2.7168440e-08   1.4100000e+02   5.3103478e-06
